is a private Peruvian university located in	campus	1	1	249	1	1.0
is a research association of the	campus	1	1	249	1	1.0
is a research center located at the	campus	1	1	249	1	1.0
is a research institute at the	campus	1	1	249	1	1.0
is a research institute of	campus	1	1	249	1	1.0
is a research organization within	campus	1	1	249	1	1.0
is an academic department at the	campus	1	1	249	1	1.0
was canonized by	canonizedBy	48	2	110	54	21.3333333333
was canonization by	canonizedBy	17	2	110	19	7.60526315789
was canonised by	canonizedBy	6	1	110	6	6.0
, who was canonized by	canonizedBy	1	1	110	1	1.0
, who was canonized by the	canonizedBy	1	1	110	1	1.0
appealed this decision to the	canonizedBy	1	1	110	1	1.0
being presented to the	canonizedBy	1	1	110	1	1.0
confessed the	canonizedBy	1	1	110	1	1.0
that was blessed by	canonizedBy	1	1	110	1	1.0
was canonized under	canonizedBy	1	1	110	1	1.0
was created a saint by	canonizedBy	1	1	110	1	1.0
was formally canonization by	canonizedBy	1	1	110	1	1.0
was made a saint by	canonizedBy	1	1	110	1	1.0
was pronounced a saint by	canonizedBy	1	1	110	1	1.0
was canonization by the	canonizedBy	2	2	110	3	0.666666666667
was declared a saint by	canonizedBy	2	2	110	3	0.666666666667
was beatification by	canonizedBy	6	2	110	41	0.439024390244
was canonized by the	canonizedBy	2	3	110	4	0.333333333333
was beatified by	canonizedBy	7	2	110	84	0.291666666667
had taught the ecclesiastical authority of the	canonizedBy	1	2	110	2	0.25
, who travelled to	canonizedPlace	1	1	31	1	1.0
again left for	canonizedPlace	1	1	31	1	1.0
founded a cathedral church in	canonizedPlace	1	1	31	1	1.0
was canonised at the	canonizedPlace	1	1	31	1	1.0
was beatified in	canonizedPlace	2	2	31	6	0.333333333333
, whose missionary exploits in	canonizedPlace	1	2	31	2	0.25
became the bishop of	canonizedPlace	1	3	31	3	0.111111111111
evangelized nearly the whole of	canonizedPlace	1	3	31	3	0.111111111111
is co-patroness of	canonizedPlace	1	3	31	3	0.111111111111
journeyed to	canonizedPlace	2	5	31	8	0.1
hastened to	canonizedPlace	1	3	31	4	0.0833333333333
then travelled to	canonizedPlace	1	4	31	5	0.05
first traveled to	canonizedPlace	1	5	31	6	0.0333333333333
was also in	canonizedPlace	1	7	31	20	0.00714285714286
founded the first	canonizedPlace	1	11	31	15	0.00606060606061
was sent back to	canonizedPlace	1	9	31	52	0.00213675213675
was taken to	canonizedPlace	1	14	31	71	0.0010060362173
went to	canonizedPlace	2	61	31	1030	6.36638548464e-05
then moved to	canonizedPlace	1	26	31	650	5.91715976331e-05
lived in	canonizedPlace	1	25	31	1120	3.57142857143e-05
lies northeast of	canton	8	2	137	9	3.55555555556
lies southeast of	canton	6	2	137	8	2.25
Ravecchia	canton	1	1	137	1	1.0
became a bailiwick of	canton	1	1	137	1	1.0
became a popular summer retreat for	canton	1	1	137	1	1.0
became the first bailiwick of	canton	1	1	137	1	1.0
canton	canton	1	1	137	1	1.0
creating the canton of	canton	1	1	137	1	1.0
expanded several times as	canton	1	1	137	1	1.0
is a central location in western	canton	1	1	137	1	1.0
is located north-west of	canton	1	1	137	1	1.0
is positioned close to	canton	1	1	137	1	1.0
is situated just southwest of	canton	1	1	137	1	1.0
is the most tourist-friendly municipality in	canton	1	1	137	1	1.0
is west northwest of	canton	1	1	137	1	1.0
voted remain with	canton	1	1	137	1	1.0
was the first ski resort in	canton	1	1	137	1	1.0
was the most important center of	canton	1	1	137	1	1.0
lies west of	canton	2	2	137	3	0.666666666667
lies north of	canton	8	6	137	17	0.627450980392
capital	capital	500	7	1803	533	67.0061645671
capital ,	capital	131	7	1803	148	16.5646718147
eastern capital	capital	11	1	1803	11	11.0
capital city	capital	19	2	1803	23	7.84782608696
centered at	capital	7	1	1803	7	7.0
, whose capital	capital	6	1	1803	6	6.0
capitals	capital	6	1	1803	6	6.0
was declared in	capital	6	1	1803	6	6.0
centred in	capital	5	1	1803	5	5.0
conquered the area of	capital	4	1	1803	4	4.0
racing driver from	capital	4	1	1803	4	4.0
was proclaimed in	capital	13	3	1803	15	3.75555555556
Politics ,	capital	3	1	1803	3	3.0
capital city ,	capital	3	1	1803	3	3.0
changed from	capital	3	1	1803	3	3.0
remained the nominal heads of	capital	3	1	1803	3	3.0
succeeded the earlier Imamate of	capital	3	1	1803	3	3.0
state capital ,	capital	6	2	1803	7	2.57142857143
dynasty ,	capital	5	2	1803	6	2.08333333333
Empire-era	capital	2	1	1803	2	2.0
want strong leadership because	capitalCountry	1	4	1	4	0.0625
want strong leadership because	capitalRegion	1	4	1	4	0.0625
was the richest	category	1	1	2	1	1.0
is a	category	1	221	2	43553	1.0389380474e-07
commissioner	ceo	5	1	7	5	5.0
president	ceo	2	14	7	411	0.00069516857838
is a former hamlet in	ceremonialCounty	2	1	449	2	2.0
are the main towns in the	ceremonialCounty	1	1	449	1	1.0
being a town in	ceremonialCounty	1	1	449	1	1.0
boasts the longest promenade in	ceremonialCounty	1	1	449	1	1.0
enjoys a good location within	ceremonialCounty	1	1	449	1	1.0
has been a border settlement between	ceremonialCounty	1	1	449	1	1.0
has been the westernmost parish in	ceremonialCounty	1	1	449	1	1.0
is a former colliery village in	ceremonialCounty	1	1	449	1	1.0
is a hamlet in northwest	ceremonialCounty	1	1	449	1	1.0
is a hilltop village in	ceremonialCounty	1	1	449	1	1.0
is a large market town in	ceremonialCounty	1	1	449	1	1.0
is a relatively small village in	ceremonialCounty	1	1	449	1	1.0
is a small farming village in the	ceremonialCounty	1	1	449	1	1.0
is a small seaside resort in northern	ceremonialCounty	1	1	449	1	1.0
is a small village located on the	ceremonialCounty	1	1	449	1	1.0
is also a registration sub-district in	ceremonialCounty	1	1	449	1	1.0
is an affluent small town in east	ceremonialCounty	1	1	449	1	1.0
is an ancient village in southern	ceremonialCounty	1	1	449	1	1.0
is an hamlet in	ceremonialCounty	1	1	449	1	1.0
is the historic capital of	ceremonialCounty	1	1	449	1	1.0
is a 4-Star	chain	1	1	7	1	1.0
is the fourth hotel of the	chain	1	2	7	2	0.25
is part of the	chain	1	88	7	950	1.1961722488e-05
is a	chain	4	221	7	43553	1.66230087584e-06
is presided over by	chairman	2	1	166	2	2.0
is the reserve team of	chairman	2	1	166	2	2.0
chairman	chairman	58	11	166	284	1.07682458387
Co-Chairman	chairman	1	1	166	1	1.0
FC owner	chairman	1	1	166	1	1.0
FC president	chairman	1	1	166	1	1.0
are the reserve team of	chairman	1	1	166	1	1.0
association football team	chairman	1	1	166	1	1.0
had been disbanded by the	chairman	1	1	166	1	1.0
plc chairman	chairman	1	1	166	1	1.0
vorstand chairman	chairman	1	1	166	1	1.0
were the dream child of	chairman	1	1	166	1	1.0
club president	chairman	2	2	166	3	0.666666666667
committee chairman	chairman	2	2	166	4	0.5
president	chairman	41	14	166	411	0.292144595064
club chairman	chairman	1	2	166	2	0.25
football club ,	chairman	1	2	166	2	0.25
co-chairman	chairman	2	4	166	9	0.111111111111
vice-president	chairman	1	3	166	3	0.111111111111
player	chairman	1	2	166	5	0.1
Led by	chairperson	1	1	36	1	1.0
chairwoman	chairperson	4	3	36	7	0.761904761905
supremo	chairperson	2	2	36	3	0.666666666667
general secretary	chairperson	1	2	36	2	0.25
representative ,	chairperson	1	2	36	2	0.25
chairperson	chairperson	1	2	36	4	0.125
has been led by	chairperson	1	3	36	3	0.111111111111
politicians	chairperson	1	3	36	3	0.111111111111
presidential candidate	chairperson	1	3	36	9	0.037037037037
feared	chairperson	1	5	36	6	0.0333333333333
chair	chairperson	1	4	36	9	0.0277777777778
joined the group of	chairperson	1	6	36	8	0.0208333333333
chief minister	chairperson	1	2	36	25	0.02
candidate ,	chairperson	1	3	36	18	0.0185185185185
leaders	chairperson	1	7	36	11	0.012987012987
chief	chairperson	2	10	36	79	0.00506329113924
candidate	chairperson	1	4	36	55	0.00454545454545
leader	chairperson	4	21	36	850	0.000896358543417
founder	chairperson	3	28	36	1041	0.000308769040758
led by	chairperson	2	30	36	489	0.00027266530334
champion	champion	54	8	95	112	3.25446428571
Masters ,	champion	1	1	95	1	1.0
is remembered for the	champion	1	1	95	1	1.0
was a career year for	champion	1	1	95	1	1.0
won by then-unknown	champion	1	1	95	1	1.0
winner ,	champion	2	2	95	3	0.666666666667
champion ,	champion	5	4	95	10	0.625
won by	champion	10	9	95	34	0.326797385621
winner ,	champion	1	2	95	3	0.166666666667
winner	champion	7	9	95	43	0.12661498708
victory ,	champion	1	3	95	3	0.111111111111
was the site of	champion	1	5	95	9	0.0222222222222
was arguably	champion	1	7	95	7	0.0204081632653
event ,	champion	1	6	95	10	0.0166666666667
was won by	champion	3	15	95	39	0.0153846153846
was both	champion	1	11	95	11	0.00826446280992
season ,	champion	1	8	95	21	0.00595238095238
meant that	champion	1	19	95	23	0.00228832951945
was	champion	2	191	95	6148	3.40637741981e-06
champions	championInDoubleFemale	3	5	12	11	0.163636363636
losing to	championInDoubleFemale	7	9	12	40	0.136111111111
season ,	championInDoubleFemale	1	8	12	21	0.00595238095238
defeating	championInDoubleFemale	1	10	12	21	0.0047619047619
falling to	championInDoubleMale	1	1	10	1	1.0
partnering with	championInDoubleMale	1	1	10	1	1.0
champions	championInDoubleMale	2	5	10	11	0.0727272727273
defeating	championInDoubleMale	2	10	10	21	0.0190476190476
facing	championInDoubleMale	1	13	10	16	0.00480769230769
losing to	championInDoubleMale	1	9	10	40	0.00277777777778
champion	championInDoubleMale	1	8	10	112	0.00111607142857
<br>	championInDoubleMale	1	42	10	160	0.00014880952381
mixed doubles title with	championInMixedDouble	1	1	3	1	1.0
partnering again with	championInMixedDouble	1	1	3	1	1.0
pairing with	championInMixedDouble	1	4	3	5	0.05
final losing again to	championInSingleFemale	1	1	36	1	1.0
champion	championInSingleFemale	23	8	36	112	0.590401785714
champion ,	championInSingleFemale	2	4	36	10	0.1
losing to	championInSingleFemale	5	9	36	40	0.0694444444444
runner-up	championInSingleFemale	1	3	36	5	0.0666666666667
triumph ,	championInSingleFemale	1	4	36	4	0.0625
winner	championInSingleFemale	2	9	36	43	0.0103359173127
series ,	championInSingleFemale	1	30	36	92	0.00036231884058
Masters champion	championInSingleMale	3	1	57	3	3.0
barely losing to	championInSingleMale	1	1	57	1	1.0
losing again to	championInSingleMale	1	1	57	1	1.0
losing to	championInSingleMale	16	9	57	40	0.711111111111
champion	championInSingleMale	21	8	57	112	0.4921875
finalists	championInSingleMale	2	3	57	4	0.333333333333
run ,	championInSingleMale	1	2	57	2	0.25
winner	championInSingleMale	7	9	57	43	0.12661498708
victory ,	championInSingleMale	1	3	57	3	0.111111111111
champion ,	championInSingleMale	2	4	57	10	0.1
tournament ,	championInSingleMale	1	4	57	4	0.0625
ensured	championInSingleMale	1	5	57	11	0.0181818181818
also became vice chancellor in	chancellor	1	1	135	1	1.0
also spoke with	chancellor	1	1	135	1	1.0
alternated with	chancellor	1	1	135	1	1.0
condemning	chancellor	1	1	135	1	1.0
followed the invitation by	chancellor	1	1	135	1	1.0
had become irritated by the	chancellor	1	1	135	1	1.0
had instated	chancellor	1	1	135	1	1.0
initially opposed	chancellor	1	1	135	1	1.0
loyally supported the policies of	chancellor	1	1	135	1	1.0
openly attacked	chancellor	1	1	135	1	1.0
regularly accused	chancellor	1	1	135	1	1.0
reluctantly appointed	chancellor	1	1	135	1	1.0
remained cabinet chief in	chancellor	1	1	135	1	1.0
university chancellor	chancellor	1	1	135	1	1.0
appointing of	chancellor	1	2	135	2	0.25
expressed the viewpoint for	chancellor	1	2	135	2	0.25
graduate	chancellor	1	2	135	2	0.25
is a close aide of	chancellor	1	2	135	2	0.25
is a vote for	chancellor	1	2	135	2	0.25
protested unsuccessfully to	chancellor	1	2	135	2	0.25
dramatized on	channel	6	1	851	6	6.0
was canceled by	channel	8	2	851	9	3.55555555556
is an American reality television series on	channel	17	3	851	30	3.21111111111
was a Bengali television serial telecast by	channel	3	1	851	3	3.0
also received a three-year commission from	channel	2	1	851	2	2.0
began reruns on	channel	2	1	851	2	2.0
dramatised on	channel	2	1	851	2	2.0
had become the only new drama series under	channel	2	1	851	2	2.0
has been a ratings success for	channel	2	1	851	2	2.0
is a British television series broadcast on	channel	2	1	851	2	2.0
is a documentary series broadcast on	channel	2	1	851	2	2.0
is a local breakfast television television program airing on	channel	2	1	851	2	2.0
is a reality television television show on	channel	2	1	851	2	2.0
is a television program from	channel	2	1	851	2	2.0
is an American reality television game show on the	channel	2	1	851	2	2.0
is an American television series on the	channel	2	1	851	2	2.0
is the main news program on	channel	2	1	851	2	2.0
transmitted on	channel	2	1	851	2	2.0
was a British drama television series from	channel	2	1	851	2	2.0
was a TV series on the	channel	2	1	851	2	2.0
was sold by	chef	1	10	2	24	0.00416666666667
is a	chef	1	221	2	43553	1.0389380474e-07
was set up by	chiefEditor	1	7	5	10	0.0142857142857
editor	chiefEditor	3	11	5	171	0.00478468899522
was founded by	chiefEditor	1	29	5	338	0.000102019995919
Suu	child	4	1	1947	4	4.0
begot	child	4	1	1947	4	4.0
dispatches	child	4	1	1947	4	4.0
was the father of	child	78	14	1947	143	3.03896103896
Kills	child	11	2	1947	20	3.025
daughter	child	3	1	1947	3	3.0
fathered a child by	child	3	1	1947	3	3.0
is father of	child	3	1	1947	3	3.0
, whose son	child	17	4	1947	26	2.77884615385
, who is the father of	child	2	1	1947	2	2.0
, who later became mother of	child	2	1	1947	2	2.0
, who were the parents of	child	2	1	1947	2	2.0
, whose daughter	child	2	1	1947	2	2.0
Raša	child	2	1	1947	2	2.0
are not restricted to	child	2	1	1947	2	2.0
gives birth to	child	2	1	1947	2	2.0
had developed a strong relationship with	child	2	1	1947	2	2.0
had known since	child	2	1	1947	2	2.0
is the biological father of	child	2	1	1947	2	2.0
is the father of the late	child	2	1	1947	2	2.0
RF	childOrganisation	1	1	25	1	1.0
also took over ownership of	childOrganisation	1	1	25	1	1.0
came the	childOrganisation	1	1	25	1	1.0
consisting of the	childOrganisation	1	1	25	1	1.0
instituted the	childOrganisation	1	1	25	1	1.0
issued an	childOrganisation	1	1	25	1	1.0
was composed of the	childOrganisation	1	1	25	1	1.0
would rationalise the then	childOrganisation	1	1	25	1	1.0
directs the	childOrganisation	1	2	25	2	0.25
division	childOrganisation	3	5	25	10	0.18
consisting of a	childOrganisation	1	2	25	3	0.166666666667
, who had joined the	childOrganisation	1	4	25	4	0.0625
includes the	childOrganisation	2	7	25	11	0.0519480519481
is also the owner of	childOrganisation	1	6	25	6	0.0277777777778
had an	childOrganisation	1	12	25	12	0.00694444444444
known as the	childOrganisation	1	15	25	17	0.00392156862745
including the	childOrganisation	1	17	25	21	0.00280112044818
operates the	childOrganisation	1	15	25	26	0.0025641025641
merged with the	childOrganisation	1	15	25	75	0.000888888888889
directed	childOrganisation	1	22	25	55	0.000826446280992
changed coaches to	choreographer	1	3	9	12	0.0277777777778
previously competed with	choreographer	1	3	9	15	0.0222222222222
is coached by	choreographer	1	5	9	16	0.0125
contacted	choreographer	1	20	9	70	0.000714285714286
teamed up with	choreographer	2	28	9	447	0.000319590923618
is the daughter of	choreographer	1	22	9	153	0.000297088532383
worked with	choreographer	1	49	9	517	3.94742036079e-05
returned to	choreographer	1	89	9	11134	1.00915709145e-06
cinematographer	cinematography	6	1	169	6	6.0
photographed by	cinematography	3	1	169	3	3.0
Cinematographer	cinematography	1	1	169	1	1.0
also features cinematography by the soon-to-be-acclaimed	cinematography	1	1	169	1	1.0
also included creative input from	cinematography	1	1	169	1	1.0
are the camerawork of	cinematography	1	1	169	1	1.0
dedication ,	cinematography	1	1	169	1	1.0
filmed entirely in	cinematography	1	1	169	1	1.0
gets angry at	cinematography	1	1	169	1	1.0
is transformed by	cinematography	1	1	169	1	1.0
that was filmed entirely in	cinematography	1	1	169	1	1.0
was described as exquisitely photographed particularly	cinematography	1	1	169	1	1.0
also co-directed with	cinematography	2	2	169	4	0.5
Born	cinematography	1	2	169	2	0.25
cameraman	cinematography	1	2	169	2	0.25
is a feature-length documentary by	cinematography	1	2	169	2	0.25
is a multi-angle DVD by	cinematography	1	2	169	2	0.25
is an educational film by	cinematography	1	2	169	2	0.25
is the best selling multi angle DVD by	cinematography	1	2	169	2	0.25
was co-directed with	cinematography	1	2	169	2	0.25
is a historian from the	citizenship	2	1	470	2	2.0
, who donated funds to the	citizenship	1	1	470	1	1.0
, who had become increasingly unhappy in the	citizenship	1	1	470	1	1.0
, who had fled to the	citizenship	1	1	470	1	1.0
, who later became the propaganda chief for the	citizenship	1	1	470	1	1.0
became a burgher of	citizenship	1	1	470	1	1.0
declared an emergency session of the	citizenship	1	1	470	1	1.0
figured out that the	citizenship	1	1	470	1	1.0
financially assisted large number of	citizenship	1	1	470	1	1.0
first presented a paper before the	citizenship	1	1	470	1	1.0
founded the third psychological testing lab in	citizenship	1	1	470	1	1.0
had turned from a	citizenship	1	1	470	1	1.0
has acted in several	citizenship	1	1	470	1	1.0
has become renowned in	citizenship	1	1	470	1	1.0
issued a second product safety recall in the	citizenship	1	1	470	1	1.0
notably outshone other	citizenship	1	1	470	1	1.0
received citizenship of	citizenship	1	1	470	1	1.0
was a majority shareholder of the	citizenship	1	1	470	1	1.0
was a minorcan-born	citizenship	1	1	470	1	1.0
was a notable geologist of	citizenship	1	1	470	1	1.0
is a public use airport located near	city	330	2	15637	332	164.006024096
is a public high school located in	city	708	4	15637	824	152.082524272
is an ice hockey team in	city	125	1	15637	125	125.0
is a radio station in	city	266	2	15637	361	98.0
is a public high school in	city	773	7	15637	903	94.5307704477
is a commercial radio station located in	city	188	2	15637	257	68.7626459144
is a high school in	city	396	5	15637	479	65.4764091858
was held in	city	737	11	15637	898	54.9877505568
was an ice hockey team in	city	50	1	15637	50	50.0
is an airport in	city	247	2	15637	623	48.9638844302
is a commercial radio station in	city	120	2	15637	164	43.9024390244
is a secondary school located in	city	157	3	15637	189	43.4726631393
is a heliport in	city	42	1	15637	42	42.0
held in	city	571	12	15637	676	40.1924309665
is a university located in	city	163	4	15637	171	38.8435672515
is a high school located in	city	218	5	15637	272	34.9441176471
is a public university located in	city	139	4	15637	143	33.777972028
is a university in	city	153	4	15637	175	33.4414285714
is a community college located in	city	65	2	15637	68	31.0661764706
is a public secondary school in	city	93	3	15637	102	28.2647058824
are an order of the	class	14	1	2672	14	14.0
was a German	class	238	17	2672	338	9.85798816568
is a genus of gorgonian-type	class	7	1	2672	7	7.0
is a subclass of	class	14	2	2672	15	6.53333333333
is an extinct prehistoric	class	6	1	2672	6	6.0
was a late-model	class	6	1	2672	6	6.0
was the lead ship of the	class	13	2	2672	15	5.63333333333
was a third-group	class	5	1	2672	5	5.0
was a first-group	class	9	2	2672	12	3.375
is the lead ship of	class	3	1	2672	3	3.0
is the third ship of the	class	3	1	2672	3	3.0
was a fourth-group	class	3	1	2672	3	3.0
was the lead ship of	class	10	3	2672	12	2.77777777778
is the lead ship of the	class	6	2	2672	7	2.57142857143
is an order of	class	15	4	2672	26	2.16346153846
can easily be distinguished from other	class	2	1	2672	2	2.0
is a family of early Paleozoic	class	2	1	2672	2	2.0
is a species of gorgonian-type	class	2	1	2672	2	2.0
is a superorder of	class	2	1	2672	2	2.0
is an extinct orthoconic	class	2	1	2672	2	2.0
selected	closingFilm	1	28	1	64	0.000558035714286
is a German handball player for	club	26	1	271	26	26.0
is a Montenegrin handball player for	club	4	1	271	4	4.0
is a Danish handball player for	club	3	1	271	3	3.0
is a French handball player for	club	2	1	271	2	2.0
signed next two-years contract with	club	2	1	271	2	2.0
, whose departure	club	1	1	271	1	1.0
agreed with Romanian	club	1	1	271	1	1.0
also plays association football for	club	1	1	271	1	1.0
became the Top scorer for	club	1	1	271	1	1.0
became the first American-born player in the	club	1	1	271	1	1.0
could practice with the	club	1	1	271	1	1.0
currently defends	club	1	1	271	1	1.0
currently swims for the	club	1	1	271	1	1.0
defended for	club	1	1	271	1	1.0
earned a scholarship with the	club	1	1	271	1	1.0
extended contract with	club	1	1	271	1	1.0
had agreed a two-years contract with	club	1	1	271	1	1.0
had worked before at	club	1	1	271	1	1.0
has been a long-time coach for	club	1	1	271	1	1.0
has broken the long-term hegemony of	club	1	1	271	1	1.0
striker	clubsRecordGoalscorer	2	2	4	3	0.666666666667
manager	clubsRecordGoalscorer	2	11	4	388	0.000937207122774
head coaches	coach	51	2	592	52	25.0096153846
coach	coach	103	4	592	135	19.6462962963
head coach	coach	135	6	592	161	18.8664596273
bowlers	coach	3	1	592	3	3.0
head coach ,	coach	8	2	592	11	2.90909090909
Coach	coach	2	1	592	2	2.0
offensive coordinator	coach	2	1	592	2	2.0
premiership coach	coach	2	1	592	2	2.0
senior coach	coach	2	1	592	2	2.0
manager	coach	89	11	592	388	1.85590440487
is coached by	coach	12	5	592	16	1.8
coached by	coach	4	2	592	5	1.6
, who had hired	coach	1	1	592	1	1.0
, who was coached by	coach	1	1	592	1	1.0
, who were coached by	coach	1	1	592	1	1.0
Second XI coach	coach	1	1	592	1	1.0
also trained under	coach	1	1	592	1	1.0
are coached by	coach	1	1	592	1	1.0
backup quarterback	coach	1	1	592	1	1.0
basketball head coach	coach	1	1	592	1	1.0
accepted the head coach position at	coachedTeam	1	1	40	1	1.0
also coached the now defunct	coachedTeam	1	1	40	1	1.0
began coaching basketball at	coachedTeam	1	1	40	1	1.0
coached baseball at	coachedTeam	1	1	40	1	1.0
first became a head coach at the	coachedTeam	1	1	40	1	1.0
had a career game against the	coachedTeam	1	1	40	1	1.0
played college baseball for the	coachedTeam	1	1	40	1	1.0
played softball at the	coachedTeam	1	1	40	1	1.0
then coached for the	coachedTeam	1	1	40	1	1.0
was head basketball coach at	coachedTeam	1	1	40	1	1.0
was named defensive coordinator of the	coachedTeam	1	1	40	1	1.0
was running backs coach at	coachedTeam	1	1	40	1	1.0
was the 14th head coach for the	coachedTeam	1	1	40	1	1.0
was the 22nd head college football coach for the	coachedTeam	1	1	40	1	1.0
was the head college football coach for the	coachedTeam	1	1	40	1	1.0
coached wide receivers at	coachedTeam	1	2	40	2	0.25
was approached by new	coachedTeam	1	2	40	2	0.25
was the head coach for the	coachedTeam	1	2	40	2	0.25
was a recipient of	coachedTeam	1	2	40	6	0.0833333333333
is the current head coach of the	coachedTeam	2	5	40	19	0.0421052631579
played college basketball for	college	93	1	2846	93	93.0
played college golf at	college	66	1	2846	66	66.0
played college basketball for the	college	104	2	2846	105	51.5047619048
played college golf at the	college	45	1	2846	45	45.0
played collegiately for the	college	38	1	2846	38	38.0
played college basketball at	college	65	2	2846	67	31.5298507463
played college basketball at the	college	24	1	2846	24	24.0
played college football at the	college	128	7	2846	152	15.3984962406
played college football at	college	153	6	2846	400	9.75375
played college basketball with the	college	17	2	2846	18	8.02777777778
played collegiately at	college	27	3	2846	31	7.83870967742
played college football for	college	19	2	2846	24	7.52083333333
played collegiately for	college	14	2	2846	15	6.53333333333
played collegiate basketball for the	college	6	1	2846	6	6.0
played college basketball with	college	5	1	2846	5	5.0
played collegiate basketball at	college	5	1	2846	5	5.0
played collegiate golf at	college	5	1	2846	5	5.0
played college football for the	college	44	5	2846	88	4.4
played golf at	college	4	1	2846	4	4.0
established the current	college	3	1	2846	3	3.0
was an unusually large	colour	4	1	132	4	4.0
encircled	colour	1	1	132	1	1.0
foaled a	colour	1	1	132	1	1.0
is a dark-coated	colour	1	1	132	1	1.0
raced as	colour	1	1	132	1	1.0
was a Maryland-bred	colour	1	1	132	1	1.0
was a black-pointed	colour	1	1	132	1	1.0
was a bright	colour	1	1	132	1	1.0
was a dark	colour	1	1	132	1	1.0
was a light-coloured	colour	1	1	132	1	1.0
was a long-legged golden	colour	1	1	132	1	1.0
was a medium-sized	colour	1	1	132	1	1.0
was a strongly-built	colour	1	1	132	1	1.0
was a yellowish	colour	1	1	132	1	1.0
was an outstanding	colour	1	2	132	2	0.25
was a large	colour	2	4	132	7	0.142857142857
was described as a	colour	1	3	132	3	0.111111111111
became only the third	colour	1	5	132	9	0.0222222222222
was a small	colour	1	13	132	24	0.00320512820513
was a	colour	76	156	132	18582	0.00199255413979
is a unit of the	commandStructure	188	6	1074	220	26.7757575758
attached to the	commandStructure	16	2	1074	17	7.52941176471
is the air force branch of the	commandStructure	5	1	1074	5	5.0
was a List of	commandStructure	36	6	1074	52	4.15384615385
is the naval warfare service branch of the	commandStructure	4	1	1074	4	4.0
are a Close Support Battery of	commandStructure	3	1	1074	3	3.0
is a composite unit of the	commandStructure	3	1	1074	3	3.0
is a subordinate unit of the	commandStructure	3	1	1074	3	3.0
is attached to	commandStructure	3	1	1074	3	3.0
is the aerial warfare branch of the	commandStructure	3	1	1074	3	3.0
is the headquarters element of the	commandStructure	3	1	1074	3	3.0
is the naval service branch of the	commandStructure	3	1	1074	3	3.0
is the navy branch of the	commandStructure	3	1	1074	3	3.0
is the air force of the	commandStructure	6	2	1074	7	2.57142857143
, who provided the field force of the	commandStructure	2	1	1074	2	2.0
following the decisive	commandStructure	2	1	1074	2	2.0
is a Close Support Battery of	commandStructure	2	1	1074	2	2.0
is a non-flying unit of the	commandStructure	2	1	1074	2	2.0
is the air branch of the	commandStructure	2	1	1074	2	2.0
is the largest branch of the	commandStructure	2	1	1074	2	2.0
hero	commander	16	2	1082	17	7.52941176471
that toppled	commander	7	1	1082	7	7.0
was fought between	commander	13	2	1082	15	5.63333333333
carried out by	commander	4	1	1082	4	4.0
was fought by	commander	4	1	1082	4	4.0
fought by	commander	7	2	1082	8	3.0625
was undertaken by	commander	7	2	1082	8	3.0625
Egyptian president	commander	3	1	1082	3	3.0
being led by	commander	3	1	1082	3	3.0
broke out after	commander	3	1	1082	3	3.0
fighting for	commander	3	1	1082	3	3.0
was a battle between	commander	3	1	1082	3	3.0
was a preemptive strike by	commander	3	1	1082	3	3.0
led by	commander	204	30	1082	489	2.83680981595
generals	commander	5	2	1082	6	2.08333333333
Feldmarschall	commander	2	1	1082	2	2.0
began between	commander	2	1	1082	2	2.0
briefly installed the nationalist	commander	2	1	1082	2	2.0
fighting against	commander	2	1	1082	2	2.0
had delayed	commander	2	1	1082	2	2.0
production company	company	3	1	584	3	3.0
was co-produced by the	company	3	1	584	3	3.0
carries all	company	2	1	584	2	2.0
was recommissioned by	company	2	1	584	2	2.0
was a production of	company	3	2	584	4	1.125
Liverpool-based production house	company	1	1	584	1	1.0
are taped at the	company	1	1	584	1	1.0
benefitting the	company	1	1	584	1	1.0
following the launch of	company	1	1	584	1	1.0
formerly operated by	company	1	1	584	1	1.0
garnered high	company	1	1	584	1	1.0
is a Canadian teen sitcom from	company	1	1	584	1	1.0
is a French-Canadian-Chinese	company	1	1	584	1	1.0
is a Puppet television show from	company	1	1	584	1	1.0
is a broadcast news program at the	company	1	1	584	1	1.0
is a comedy series by	company	1	1	584	1	1.0
is a creation of	company	1	1	584	1	1.0
is a live news show on	company	1	1	584	1	1.0
is a television sitcom from	company	1	1	584	1	1.0
is a weekly television broadcast of	company	1	1	584	1	1.0
compiler	compiler	1	1	4	1	1.0
is a devotional album from	compiler	1	2	4	2	0.25
co-producer	compiler	1	3	4	12	0.0277777777778
compiled by	compiler	1	5	4	14	0.0142857142857
music composer	composer	2	1	362	2	2.0
originally composed by	composer	2	1	362	2	2.0
resident composer	composer	2	1	362	2	2.0
was scored primarily by	composer	2	1	362	2	2.0
also spawned another of	composer	1	1	362	1	1.0
are original compositions by	composer	1	1	362	1	1.0
borrows music from another	composer	1	1	362	1	1.0
can be played on	composer	1	1	362	1	1.0
contrasts with other	composer	1	1	362	1	1.0
has used a segment from	composer	1	1	362	1	1.0
is a biographical film about	composer	1	1	362	1	1.0
is a jazz music composition by	composer	1	1	362	1	1.0
is very different from normal	composer	1	1	362	1	1.0
opening theme music by	composer	1	1	362	1	1.0
recorded for a	composer	1	1	362	1	1.0
s composer	composer	1	1	362	1	1.0
s theme ,	composer	1	1	362	1	1.0
series composer	composer	1	1	362	1	1.0
