is the first autonomous public television station of	broadcastArea	1	1	91	1	1.0
is the only commercial radio station in	broadcastArea	1	1	91	1	1.0
is the state-owned regional TV station available in	broadcastArea	1	1	91	1	1.0
was a community TV channel in	broadcastArea	1	1	91	1	1.0
was a television channel broadcasting action movies to the	broadcastArea	1	1	91	1	1.0
was a television film channel in	broadcastArea	1	1	91	1	1.0
was indicted by	broadcastArea	1	1	91	1	1.0
İnternational Channels	broadcastArea	1	1	91	1	1.0
station	broadcastArea	2	3	91	4	0.333333333333
is a 24-hour family entertainment channel available in	broadcastArea	1	2	91	2	0.25
is a 24-hour television news channel of the	broadcastArea	1	2	91	2	0.25
bronze medalist	bronze	6	1	20	6	6.0
event	bronze	1	1	20	1	1.0
fighter	bronze	1	1	20	1	1.0
final saw	bronze	1	1	20	1	1.0
finalist ,	bronze	1	1	20	1	1.0
m semifinals ,	bronze	1	1	20	1	1.0
medallist	bronze	1	1	20	1	1.0
swimmer ,	bronze	1	1	20	1	1.0
event ,	bronze	3	5	20	9	0.2
title ,	bronze	1	5	20	6	0.0333333333333
player ,	bronze	1	3	20	11	0.030303030303
has become	bronze	1	14	20	23	0.00310559006211
went to	bronze	1	64	20	855	1.82748538012e-05
built for the	builder	2	1	106	2	2.0
had been built by	builder	2	1	106	2	2.0
were rebuilt with a	builder	2	1	106	2	2.0
administering the fief of	builder	1	1	106	1	1.0
began under	builder	1	1	106	1	1.0
drawn up by	builder	1	1	106	1	1.0
express locomotive class for the	builder	1	1	106	1	1.0
hauled trains from the	builder	1	1	106	1	1.0
is the only fortified castle of the	builder	1	1	106	1	1.0
is the original home of the	builder	1	1	106	1	1.0
is the popular name of the	builder	1	1	106	1	1.0
sorted under the	builder	1	1	106	1	1.0
sub-contracted from the	builder	1	1	106	1	1.0
was a light road switcher of	builder	1	1	106	1	1.0
was a light road switcher version of the	builder	1	1	106	1	1.0
was a major primary pilot training base for the	builder	1	1	106	1	1.0
was abandoned as an	builder	1	1	106	1	1.0
was abandoned by the	builder	1	1	106	1	1.0
was based on an earlier	builder	1	1	106	1	1.0
was procured from	builder	1	1	106	1	1.0
are some examples of	buildingType	1	1	58	1	1.0
is a Roman	buildingType	1	1	58	1	1.0
is a large 18th-century	buildingType	1	1	58	1	1.0
is a multi-venue	buildingType	1	1	58	1	1.0
is a neo-Palladian	buildingType	1	1	58	1	1.0
is considered a good example of a	buildingType	1	1	58	1	1.0
was a tall	buildingType	1	1	58	1	1.0
was a tall transportable	buildingType	1	1	58	1	1.0
was a transportable	buildingType	1	1	58	1	1.0
was a two-storey	buildingType	1	1	58	1	1.0
was used as an	buildingType	1	1	58	1	1.0
is a tall	buildingType	3	4	58	10	0.225
is a block of	buildingType	1	3	58	3	0.111111111111
is a possible	buildingType	1	2	58	5	0.1
is a historical	buildingType	1	5	58	7	0.0285714285714
is an historic	buildingType	1	7	58	35	0.00408163265306
is a large	buildingType	1	22	58	108	0.000420875420875
is the	buildingType	4	170	58	1279	7.35869015315e-05
is a former	buildingType	3	55	58	2458	6.65729713736e-05
is a	buildingType	22	276	58	36041	4.86563410673e-05
, who was a major benefactor of the	burialPlace	1	1	50	1	1.0
acquired the manor of	burialPlace	1	1	50	1	1.0
again inherited	burialPlace	1	1	50	1	1.0
continued the building of	burialPlace	1	1	50	1	1.0
inherited the manor of	burialPlace	1	1	50	1	1.0
maintained in	burialPlace	1	1	50	1	1.0
were tried separately in the	burialPlace	1	1	50	1	1.0
had informed	burialPlace	1	2	50	3	0.166666666667
became Countess of	burialPlace	1	3	50	3	0.111111111111
immediately began the construction of	burialPlace	1	3	50	3	0.111111111111
was buried in the	burialPlace	10	20	50	128	0.0390625
received the territory around	burialPlace	1	5	50	6	0.0333333333333
was buried in	burialPlace	10	15	50	490	0.0136054421769
is buried at	burialPlace	4	11	50	182	0.00799200799201
was buried at	burialPlace	6	17	50	274	0.00772863890082
was interred at	burialPlace	1	7	50	46	0.00310559006211
was taken to	burialPlace	1	9	50	47	0.00236406619385
was buried at the	burialPlace	1	13	50	91	0.000845308537616
is buried in	burialPlace	1	13	50	376	0.000204582651391
chose	burialPlace	1	42	50	207	0.000115021854152
retained a good friendship with	cabinet	1	2	12	2	0.25
was no longer part of	cabinet	1	2	12	2	0.25
served as both	cabinet	1	2	12	3	0.166666666667
was made a member of the	cabinet	1	12	12	27	0.00308641975309
promoted	cabinet	1	16	12	33	0.00189393939394
was appointed to	cabinet	1	15	12	37	0.0018018018018
also served as	cabinet	1	28	12	108	0.000330687830688
was promoted to	cabinet	1	28	12	312	0.000114468864469
was appointed as	cabinet	1	30	12	413	8.07102502018e-05
was named	cabinet	1	61	12	558	2.93789294318e-05
was the	cabinet	1	129	12	2003	3.87016374663e-06
became	cabinet	1	141	12	2907	2.43969679448e-06
are affiliates of	callsignMeaning	1	2	13	2	0.25
serving the western suburb of	callsignMeaning	1	2	13	2	0.25
is the campus radio station of	callsignMeaning	1	2	13	3	0.166666666667
is the local affiliate of	callsignMeaning	1	3	13	3	0.111111111111
began broadcasting in	callsignMeaning	1	5	13	7	0.0285714285714
affiliate	callsignMeaning	1	8	13	21	0.00595238095238
dropped the	callsignMeaning	1	11	13	20	0.00454545454545
owner	callsignMeaning	3	20	13	328	0.00137195121951
is a commercial radio station located in	callsignMeaning	1	3	13	256	0.00130208333333
is a radio station in	callsignMeaning	1	4	13	337	0.000741839762611
founder	callsignMeaning	1	28	13	823	4.33952438813e-05
is a college within the	campus	2	1	91	2	2.0
is an academic division of the	campus	2	1	91	2	2.0
Campus	campus	1	1	91	1	1.0
has schools in	campus	1	1	91	1	1.0
is a business college at the	campus	1	1	91	1	1.0
is a college of	campus	1	1	91	1	1.0
is a private Peruvian university located in	campus	1	1	91	1	1.0
is a research association of the	campus	1	1	91	1	1.0
is a research center on the	campus	1	1	91	1	1.0
is a research institute at the	campus	1	1	91	1	1.0
is a research institute of	campus	1	1	91	1	1.0
is an academic unit of the	campus	1	1	91	1	1.0
is an architecture college in	campus	1	1	91	1	1.0
is an educational institute located at	campus	1	1	91	1	1.0
is located in the former	campus	1	1	91	1	1.0
opened a campus in	campus	1	1	91	1	1.0
operated from the	campus	1	1	91	1	1.0
operates a center in	campus	1	1	91	1	1.0
relocated to the former	campus	1	1	91	1	1.0
was a Canadian military college located in	campus	1	1	91	1	1.0
was canonized by	canonizedBy	43	2	90	49	18.8673469388
was canonised by	canonizedBy	7	1	90	7	7.0
was canonization by	canonizedBy	14	2	90	15	6.53333333333
was declared a saint by	canonizedBy	2	1	90	2	2.0
, who was canonized by the	canonizedBy	1	1	90	1	1.0
appealed this decision to the	canonizedBy	1	1	90	1	1.0
being presented to the	canonizedBy	1	1	90	1	1.0
confessed the	canonizedBy	1	1	90	1	1.0
that was blessed by	canonizedBy	1	1	90	1	1.0
was canonized under	canonizedBy	1	1	90	1	1.0
was made a saint by	canonizedBy	1	1	90	1	1.0
was pronounced a saint by	canonizedBy	1	1	90	1	1.0
was canonization by the	canonizedBy	2	2	90	3	0.666666666667
is perceived by the	canonizedBy	1	2	90	2	0.25
was beatified during	canonizedBy	1	2	90	2	0.25
was beatification by	canonizedBy	3	2	90	35	0.128571428571
later revealed that	canonizedBy	1	2	90	4	0.125
was canonized by the	canonizedBy	1	3	90	3	0.111111111111
was beatified by	canonizedBy	4	2	90	79	0.101265822785
were raised by	canonizedBy	1	3	90	4	0.0833333333333
, who travelled to	canonizedPlace	1	1	19	1	1.0
was canonised at the	canonizedPlace	1	1	19	1	1.0
, whose missionary exploits in	canonizedPlace	1	2	19	2	0.25
addressed crowds in	canonizedPlace	1	2	19	2	0.25
summoned the bishops to	canonizedPlace	1	2	19	2	0.25
hastened to	canonizedPlace	1	3	19	3	0.111111111111
was beatified in	canonizedPlace	1	2	19	5	0.1
journeyed to	canonizedPlace	1	3	19	5	0.0666666666667
is a metro station in	canonizedPlace	2	3	19	21	0.0634920634921
became the bishop of	canonizedPlace	1	4	19	4	0.0625
is co-patroness of	canonizedPlace	1	5	19	5	0.04
then travelled to	canonizedPlace	1	5	19	5	0.04
founded the first	canonizedPlace	1	6	19	6	0.0277777777778
was taken to	canonizedPlace	1	9	19	47	0.00236406619385
entered	canonizedPlace	1	56	19	525	3.40136054422e-05
was born at	canonizedPlace	1	15	19	3766	1.77022481855e-05
was born in	canonizedPlace	2	58	19	68721	1.0035581153e-06
is located in the	canton	1	33	1	494	6.13421666053e-05
capital	capital	348	6	1292	364	55.4505494505
capital ,	capital	78	7	1292	89	9.76565008026
capital city	capital	13	2	1292	17	4.97058823529
brokered negotiations in	capital	4	1	1292	4	4.0
capitals	capital	4	1	1292	4	4.0
conquered the area of	capital	4	1	1292	4	4.0
racing driver from	capital	4	1	1292	4	4.0
was declared in	capital	4	1	1292	4	4.0
Politics ,	capital	3	1	1292	3	3.0
capital city ,	capital	3	1	1292	3	3.0
centered at	capital	3	1	1292	3	3.0
changed from	capital	3	1	1292	3	3.0
remained the nominal heads of	capital	3	1	1292	3	3.0
succeeded the earlier Imamate of	capital	3	1	1292	3	3.0
state capital ,	capital	5	2	1292	6	2.08333333333
, whose capital	capital	2	1	1292	2	2.0
arriving	capital	2	1	1292	2	2.0
based first in	capital	2	1	1292	2	2.0
built the city of	capital	2	1	1292	2	2.0
caused the destruction of	capital	2	1	1292	2	2.0
is the founding director of the	caption	1	1	1	1	1.0
carries the	carries	20	5	47	25	3.2
is a railway viaduct on the	carries	2	1	47	2	2.0
carries southbound road traffic on	carries	1	1	47	1	1.0
carries tracks of the	carries	1	1	47	1	1.0
carries traffic south from	carries	1	1	47	1	1.0
has carried the	carries	1	1	47	1	1.0
is a bridge on	carries	1	1	47	1	1.0
is a cable-stayed bridge along the	carries	1	1	47	1	1.0
is a girder bridge part of the Bulgarian	carries	1	1	47	1	1.0
is a toll bridge on the	carries	1	1	47	1	1.0
is situated only 15km eastwards along the	carries	1	1	47	1	1.0
is the highest on the	carries	1	1	47	1	1.0
was built the	carries	1	1	47	1	1.0
was situated on the	carries	1	1	47	1	1.0
would carry the	carries	1	1	47	1	1.0
carrying the	carries	4	4	47	8	0.5
used for	carries	1	2	47	2	0.25
was built for the	carries	1	3	47	4	0.0833333333333
carries	carries	1	4	47	11	0.0227272727273
was built by the	carries	1	17	47	48	0.00122549019608
proved costly for the	casualties	1	1	1	1	1.0
became a first-class	category	1	1	255	1	1.0
began publishing an entire	category	1	1	255	1	1.0
covers the relevant topics of	category	1	1	255	1	1.0
is a UNESCO-designated	category	1	1	255	1	1.0
is a monthly international magazine of the	category	1	1	255	1	1.0
is a print magazine/newsletter for	category	1	1	255	1	1.0
is a region in the	category	1	1	255	1	1.0
is a site in the	category	1	1	255	1	1.0
is an archaeological site of the	category	1	1	255	1	1.0
is an undergraduate	category	1	1	255	1	1.0
is an unincorporated residential community in	category	1	1	255	1	1.0
is an unincorporated section of	category	1	1	255	1	1.0
is not in the	category	1	1	255	1	1.0
is the economic heart of	category	1	1	255	1	1.0
is the official newsmagazine of the	category	1	1	255	1	1.0
made mining the	category	1	1	255	1	1.0
proved very popular with	category	1	1	255	1	1.0
reviewed every	category	1	1	255	1	1.0
was a fortnightly release of	category	1	1	255	1	1.0
was a newsletter for	category	1	1	255	1	1.0
is a state-protected	categoryLocal	2	1	2	2	2.0
commissioner	ceo	3	1	5	3	3.0
president	ceo	2	14	5	397	0.000719683339331
was certified	certification	2	1	6	2	2.0
was certified as a	certification	1	1	6	1	1.0
went	certification	2	4	6	6	0.166666666667
was later	certification	1	7	6	10	0.0142857142857
is a 4-Star	chain	1	1	7	1	1.0
is the fourth hotel of the	chain	1	2	7	2	0.25
is part of the	chain	1	92	7	518	2.09837166359e-05
is a	chain	4	276	7	36041	1.60847408487e-06
joined the group of	chair	1	4	1	5	0.05
committee chairman	chairman	2	1	149	2	2.0
is presided over by	chairman	2	1	149	2	2.0
chairman	chairman	57	11	149	232	1.27311912226
Co-Chairman	chairman	1	1	149	1	1.0
FC owner	chairman	1	1	149	1	1.0
FC president	chairman	1	1	149	1	1.0
association football team	chairman	1	1	149	1	1.0
club chairman	chairman	1	1	149	1	1.0
had been disbanded by the	chairman	1	1	149	1	1.0
plc chairman	chairman	1	1	149	1	1.0
were the dream child of	chairman	1	1	149	1	1.0
club president	chairman	2	2	149	3	0.666666666667
president	chairman	39	14	149	397	0.27365958978
fan	chairman	1	3	149	3	0.111111111111
football club ,	chairman	1	4	149	4	0.0625
vice-president	chairman	1	4	149	4	0.0625
president ,	chairman	3	6	149	28	0.0535714285714
owner	chairman	16	20	149	328	0.0390243902439
principals	chairman	1	5	149	6	0.0333333333333
owners	chairman	1	4	149	13	0.0192307692308
Led by	chairperson	1	1	32	1	1.0
chairwoman	chairperson	4	3	32	6	0.888888888889
supremo	chairperson	2	2	32	3	0.666666666667
chairperson	chairperson	1	2	32	2	0.25
general secretary	chairperson	1	2	32	2	0.25
has been led by	chairperson	1	3	32	3	0.111111111111
politicians	chairperson	1	3	32	3	0.111111111111
chief minister	chairperson	1	2	32	9	0.0555555555556
feared	chairperson	1	4	32	5	0.05
presidential candidate	chairperson	1	3	32	9	0.037037037037
chair	chairperson	1	5	32	8	0.025
leaders	chairperson	1	8	32	14	0.00892857142857
candidate	chairperson	1	4	32	52	0.00480769230769
chief	chairperson	2	11	32	84	0.004329004329
leader	chairperson	4	17	32	771	0.00122072175174
led by	chairperson	2	28	32	339	0.000421407501054
founder	chairperson	3	28	32	823	0.000390557194931
was founded by	chairperson	1	21	32	250	0.000190476190476
president	chairperson	1	14	32	397	0.000179920834833
member	chairperson	1	15	32	1228	5.42888165038e-05
champion	champion	28	7	218	99	1.13131313131
club	champion	69	5	218	850	1.12023529412
Draft ,	champion	1	1	218	1	1.0
Quarterback ,	champion	1	1	218	1	1.0
basketball	champion	1	1	218	1	1.0
basketball team	champion	1	1	218	1	1.0
beating the	champion	1	1	218	1	1.0
bronze medalists ,	champion	1	1	218	1	1.0
has included the	champion	1	1	218	1	1.0
namesake	champion	1	1	218	1	1.0
regular season ,	champion	1	1	218	1	1.0
start in the	champion	1	1	218	1	1.0
top team	champion	1	1	218	1	1.0
was won by the	champion	1	1	218	1	1.0
basketball club	champion	2	2	218	3	0.666666666667
team	champion	33	9	218	184	0.657608695652
teams	champion	5	3	218	15	0.555555555556
power	champion	2	3	218	5	0.266666666667
final was won by	champion	1	2	218	2	0.25
outfit ,	champion	1	2	218	2	0.25
side	champions	501	4	1569	658	95.3651215805
club	champions	565	5	1569	850	75.1117647059
giants	champions	69	2	1569	78	30.5192307692
champions	champions	120	6	1569	152	15.7894736842
clubside	champions	8	1	1569	8	8.0
pro side	champions	8	1	1569	8	8.0
rivals	champions	16	3	1569	18	4.74074074074
clubs	champions	17	3	1569	23	4.1884057971
outfit	champions	14	3	1569	18	3.62962962963
team	champions	77	9	1569	184	3.58031400966
final held against	champions	3	1	1569	3	3.0
giants ,	champions	3	1	1569	3	3.0
neighbours	champions	3	1	1569	3	3.0
title holders ,	champions	3	1	1569	3	3.0
sides	champions	8	2	1569	11	2.90909090909
powerhouse	champions	13	3	1569	25	2.25333333333
giant	champions	2	1	1569	2	2.0
strugglers	champions	2	1	1569	2	2.0
club ,	champions	16	5	1569	26	1.96923076923
champions ,	champions	10	4	1569	22	1.13636363636
partnering again with	champxd	1	1	1	1	1.0
also became vice chancellor in	chancellor	1	1	64	1	1.0
also spoke with	chancellor	1	1	64	1	1.0
alternated with	chancellor	1	1	64	1	1.0
followed the invitation by	chancellor	1	1	64	1	1.0
had instated	chancellor	1	1	64	1	1.0
initially opposed	chancellor	1	1	64	1	1.0
loyally supported the policies of	chancellor	1	1	64	1	1.0
openly attacked	chancellor	1	1	64	1	1.0
regularly accused	chancellor	1	1	64	1	1.0
reluctantly appointed	chancellor	1	1	64	1	1.0
remained cabinet chief in	chancellor	1	1	64	1	1.0
university chancellor	chancellor	1	1	64	1	1.0
chancellor	chancellor	3	3	64	12	0.25
graduate	chancellor	1	2	64	2	0.25
is a close aide of	chancellor	1	2	64	2	0.25
protested unsuccessfully to	chancellor	1	2	64	2	0.25
successfully lobbied	chancellor	1	2	64	2	0.25
then consulted with	chancellor	1	2	64	2	0.25
was a favorite of	chancellor	1	2	64	2	0.25
was present in	chancellor	1	2	64	2	0.25
was canceled by	channel	8	1	807	8	8.0
dramatized on	channel	6	1	807	6	6.0
is an American reality television series on	channel	17	3	807	30	3.21111111111
airing on the	channel	3	1	807	3	3.0
was a Bengali television serial telecast by	channel	3	1	807	3	3.0
also received a three-year commission from	channel	2	1	807	2	2.0
began reruns on	channel	2	1	807	2	2.0
confirmed plans for a	channel	2	1	807	2	2.0
dramatised on	channel	2	1	807	2	2.0
had become the only new drama series under	channel	2	1	807	2	2.0
has been a ratings success for	channel	2	1	807	2	2.0
is a British television series broadcast on	channel	2	1	807	2	2.0
is a documentary series broadcast on	channel	2	1	807	2	2.0
is a local breakfast television television program airing on	channel	2	1	807	2	2.0
is a reality television television show on	channel	2	1	807	2	2.0
is a television program from	channel	2	1	807	2	2.0
is an American reality television game show on the	channel	2	1	807	2	2.0
is an American television series on the	channel	2	1	807	2	2.0
is the main news program on	channel	2	1	807	2	2.0
transmitted on	channel	2	1	807	2	2.0
dramatizes	characters	2	1	18	2	2.0
had scorned	characters	1	1	18	1	1.0
is a revision of	characters	1	1	18	1	1.0
is told by	characters	1	1	18	1	1.0
is won by	characters	1	1	18	1	1.0
willingly left behind	characters	1	1	18	1	1.0
trilogy ,	characters	2	3	18	4	0.333333333333
was buried alongside	characters	1	2	18	2	0.25
feels that	characters	1	5	18	5	0.04
aided	characters	1	6	18	6	0.0277777777778
tells the story of	characters	1	5	18	10	0.02
confronted	characters	1	7	18	11	0.012987012987
was reunited with	characters	1	10	18	13	0.00769230769231
begins with	characters	1	10	18	42	0.00238095238095
meets	characters	1	19	18	36	0.00146198830409
shows	characters	1	16	18	74	0.000844594594595
was sold by	chef	1	11	1	27	0.003367003367
chairman Lord	chief1Name	3	1	107	3	3.0
administrator	chief1Name	2	1	107	2	2.0
undersecretary	chief1Name	2	1	107	2	2.0
Chair	chief1Name	1	1	107	1	1.0
a position	chief1Name	1	1	107	1	1.0
administrator ,	chief1Name	1	1	107	1	1.0
civil servant	chief1Name	1	1	107	1	1.0
director-general	chief1Name	1	1	107	1	1.0
operative	chief1Name	1	1	107	1	1.0
received a top secret order from	chief1Name	1	1	107	1	1.0
secret police ,	chief1Name	1	1	107	1	1.0
secretary ,	chief1Name	1	1	107	1	1.0
head ,	chief1Name	2	2	107	4	0.5
Director	chief1Name	8	6	107	22	0.484848484848
is headed by the	chief1Name	2	3	107	5	0.266666666667
is chaired by	chief1Name	1	2	107	2	0.25
secretary	chief1Name	1	2	107	2	0.25
chief	chief1Name	12	11	107	84	0.155844155844
chairman ,	chief1Name	3	6	107	14	0.107142857143
was headed by	chief1Name	1	4	107	4	0.0625
was set up by	chiefeditor	1	4	3	5	0.05
editor	chiefeditor	2	10	3	164	0.00243902439024
RF	child1Agency	1	1	15	1	1.0
consisting of the	child1Agency	1	1	15	1	1.0
instituted the	child1Agency	1	1	15	1	1.0
issued an	child1Agency	1	1	15	1	1.0
was composed of the	child1Agency	1	1	15	1	1.0
would rationalise the then	child1Agency	1	1	15	1	1.0
division	child1Agency	3	4	15	7	0.321428571429
is also the owner of	child1Agency	1	2	15	2	0.25
consisting of a	child1Agency	1	4	15	6	0.0416666666667
includes the	child1Agency	1	7	15	8	0.0178571428571
had an	child1Agency	1	8	15	8	0.015625
known as the	child1Agency	1	10	15	13	0.00769230769231
operates the	child1Agency	1	10	15	17	0.00588235294118
also took over ownership of	child2Agency	1	1	3	1	1.0
directs the	child2Agency	1	2	3	2	0.25
directed	child2Agency	1	15	3	26	0.0025641025641
includes the	child3Agency	1	7	3	8	0.0178571428571
established the	child3Agency	2	46	3	155	0.000561009817672
Suu	children	4	1	1268	4	4.0
begot	children	4	1	1268	4	4.0
Kills	children	11	2	1268	20	3.025
, whose son	children	13	3	1268	21	2.68253968254
was the mother of	children	21	6	1268	34	2.16176470588
, who is the father of	children	2	1	1268	2	2.0
, who later became mother of	children	2	1	1268	2	2.0
, whose daughter	children	2	1	1268	2	2.0
Raša	children	2	1	1268	2	2.0
catches	children	2	1	1268	2	2.0
gives birth to	children	2	1	1268	2	2.0
had developed a strong relationship with	children	2	1	1268	2	2.0
is upset that	children	2	1	1268	2	2.0
never publicly acknowledged	children	2	1	1268	2	2.0
sleepily mistakes	children	2	1	1268	2	2.0
took with	children	2	1	1268	2	2.0
was killed because	children	2	1	1268	2	2.0
was the father of	children	58	18	1268	110	1.69898989899
is the father of	children	38	14	1268	67	1.539445629
discovers that	children	4	2	1268	6	1.33333333333
previously competed with	choreographer	1	3	2	12	0.0277777777778
returned to	choreographer	1	100	2	10495	9.52834683182e-07
are promoted to the	chrtitle	1	1	6	1	1.0
are relegated from the	chrtitle	1	1	6	1	1.0
secured direct promotion to the	chrtitle	1	2	6	2	0.25
competed in the	chrtitle	2	16	6	119	0.00210084033613
returned to the	chrtitle	1	72	6	737	1.88451680989e-05
cinematographer	cinematography	6	1	60	6	6.0
photographed by	cinematography	3	1	60	3	3.0
Born	cinematography	1	1	60	1	1.0
Cinematographer	cinematography	1	1	60	1	1.0
also features cinematography by the soon-to-be-acclaimed	cinematography	1	1	60	1	1.0
are the camerawork of	cinematography	1	1	60	1	1.0
dedication ,	cinematography	1	1	60	1	1.0
gets angry at	cinematography	1	1	60	1	1.0
is transformed by	cinematography	1	1	60	1	1.0
was described as exquisitely photographed particularly	cinematography	1	1	60	1	1.0
also co-directed with	cinematography	2	2	60	4	0.5
cameraman	cinematography	1	2	60	2	0.25
were dedicated to	cinematography	1	2	60	2	0.25
were shot by	cinematography	1	2	60	2	0.25
would earn	cinematography	1	2	60	2	0.25
is a documentary by	cinematography	1	2	60	3	0.166666666667
is a short quasi-documentary film by	cinematography	1	3	60	3	0.111111111111
was the work of	cinematography	1	3	60	4	0.0833333333333
is a documentary film by	cinematography	3	5	60	30	0.06
done by	cinematography	1	4	60	5	0.05
is a pond in the	cities	10	1	524	10	10.0
is an Limited-access road in	cities	7	1	524	7	7.0
is an Limited-access road in southern	cities	6	1	524	6	6.0
is an Limited-access road in eastern	cities	4	1	524	4	4.0
is an Limited-access road in northeastern	cities	4	1	524	4	4.0
is an Limited-access road in western	cities	4	1	524	4	4.0
carrying substantial tourist traffic to	cities	3	1	524	3	3.0
is an Limited-access road in southeastern	cities	3	1	524	3	3.0
begins in central	cities	2	1	524	2	2.0
is a boulevard in central	cities	2	1	524	2	2.0
is a route in	cities	2	1	524	2	2.0
is a small lake near	cities	2	1	524	2	2.0
leading east to	cities	2	1	524	2	2.0
motorway	cities	2	1	524	2	2.0
was constructed north-west of	cities	2	1	524	2	2.0
is a lake in southern	cities	4	2	524	5	1.6
is a lake near	cities	5	2	524	9	1.38888888889
, whose coast	cities	1	1	524	1	1.0
Book Company in	cities	1	1	524	1	1.0
actually enters	cities	1	1	524	1	1.0
is a historian from the	citizenship	2	1	228	2	2.0
, who had become increasingly unhappy in the	citizenship	1	1	228	1	1.0
, who later became the propaganda chief for the	citizenship	1	1	228	1	1.0
became a burgher of	citizenship	1	1	228	1	1.0
emigrated from the	citizenship	1	1	228	1	1.0
figured out that the	citizenship	1	1	228	1	1.0
financially assisted large number of	citizenship	1	1	228	1	1.0
first presented a paper before the	citizenship	1	1	228	1	1.0
founded the third psychological testing lab in	citizenship	1	1	228	1	1.0
has claimed that an	citizenship	1	1	228	1	1.0
is a Romanian-born	citizenship	1	1	228	1	1.0
is a fiction writer of	citizenship	1	1	228	1	1.0
was a minorcan-born	citizenship	1	1	228	1	1.0
was a notable geologist of	citizenship	1	1	228	1	1.0
was a religious recluse in	citizenship	1	1	228	1	1.0
was born to a Germany-born	citizenship	1	1	228	1	1.0
was council member of The	citizenship	1	1	228	1	1.0
was elected academician of the	citizenship	1	1	228	1	1.0
was offered the Chairmanship of the	citizenship	1	1	228	1	1.0
was seeking a war coalition with the	citizenship	1	1	228	1	1.0
is a public high school located in	city	695	5	10875	754	128.123342175
is an ice hockey team in	city	120	1	10875	120	120.0
is a public high school in	city	761	7	10875	813	101.760850466
is a community college located in	city	62	1	10875	62	62.0
was an ice hockey team in	city	49	1	10875	49	49.0
is a radio station in	city	255	4	10875	337	48.2381305638
is a commercial radio station located in	city	184	3	10875	256	44.0833333333
is a high school in	city	383	8	10875	428	42.8414135514
is a public university located in	city	127	3	10875	129	41.677002584
is a commercial radio station in	city	110	2	10875	154	39.2857142857
is a university located in	city	148	4	10875	153	35.7908496732
is a secondary school located in	city	148	4	10875	163	33.5950920245
is a sports club in	city	61	2	10875	63	29.5317460317
is a high school located in	city	205	7	10875	230	26.102484472
is a comprehensive public secondary education located in	city	25	1	10875	25	25.0
is a university in	city	142	5	10875	166	24.2939759036
is a public university research university located in	city	24	1	10875	24	24.0
is a public four-year high school located in	city	22	1	10875	22	22.0
is a public secondary school in	city	92	4	10875	97	21.8144329897
is a radio station located in	city	56	2	10875	75	20.9066666667
is a public use airport located near	cityServed	325	3	1347	327	107.670744139
is a heliport in	cityServed	42	1	1347	42	42.0
is an airport in	cityServed	181	2	1347	404	40.5457920792
is a private use airport located near	cityServed	11	1	1347	11	11.0
is a public use airport located northwest of	cityServed	11	1	1347	11	11.0
is a public use airport located south of	cityServed	9	1	1347	9	9.0
is a public use airport located north-northeast of	cityServed	8	1	1347	8	8.0
is a public use airport located west-northwest of	cityServed	8	1	1347	8	8.0
is a state-owned public-use airport located in	cityServed	19	2	1347	23	7.84782608696
is a public use airport located east of	cityServed	6	1	1347	6	6.0
is a public use airport located north-northwest of	cityServed	6	1	1347	6	6.0
is an international airport in	cityServed	16	2	1347	24	5.33333333333
is a state-owned public-use seaplane base located in	cityServed	5	1	1347	5	5.0
is a public use airport located in	cityServed	13	2	1347	17	4.97058823529
is the international airport of	cityServed	12	2	1347	16	4.5
is an airport on	cityServed	19	2	1347	44	4.10227272727
is a joint public/military airport located near	cityServed	4	1	1347	4	4.0
is a mile northeast of	cityServed	4	1	1347	4	4.0
was a public use airport located near	cityServed	4	1	1347	4	4.0
is an airport located northwest of	cityServed	9	2	1347	13	3.11538461538
is a	cityType	1	276	1	36041	1.00529630304e-07
is a low-power	class	20	2	189	21	9.52380952381
is a four-door	class	4	1	189	4	4.0
is a mid-size	class	7	2	189	8	3.0625
is a full-size	class	2	1	189	2	2.0
was a low-power	class	7	3	189	9	1.81481481481
are mid-size	class	1	1	189	1	1.0
built to	class	1	1	189	1	1.0
crossover	class	1	1	189	1	1.0
full-size car	class	1	1	189	1	1.0
full-size luxury	class	1	1	189	1	1.0
is a China-built	class	1	1	189	1	1.0
is a five-door	class	1	1	189	1	1.0
is a low-power digital	class	1	1	189	1	1.0
is a series of lightweight	class	1	1	189	1	1.0
is a seven-passenger mid-size	class	1	1	189	1	1.0
is a small Japanese automobile in the	class	1	1	189	1	1.0
is now a full	class	1	1	189	1	1.0
light-duty	class	1	1	189	1	1.0
luxury crossover	class	1	1	189	1	1.0
mid-size luxury vehicle	class	1	1	189	1	1.0
are an order of the	classis	11	1	496	11	11.0
is a subclass of	classis	14	2	496	15	6.53333333333
can easily be distinguished from other	classis	2	1	496	2	2.0
is a superorder of	classis	2	1	496	2	2.0
are a small order of	classis	4	2	496	5	1.6
is an order of	classis	13	6	496	25	1.12666666667
is a marine species of	classis	3	2	496	4	1.125
agnostid	classis	1	1	496	1	1.0
are a diverse family of	classis	1	1	496	1	1.0
are a diverse order of	classis	1	1	496	1	1.0
are among the few	classis	1	1	496	1	1.0
are considered the sister group to all other extant	classis	1	1	496	1	1.0
are fairly typical members of the	classis	1	1	496	1	1.0
are heavy	classis	1	1	496	1	1.0
are unique among	classis	1	1	496	1	1.0
